product_id,gear_name,brand,categories,sub_categories,color,price,num_images,short_description,description
943881,BBR Motorsports Replacement Air Filter For Filter Kit Kawasaki KLX110 / Suzuki DR-Z110 2002-2022,BBR Motorsports,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts / Motor Vehicle Fuel Systems,Parts/Motorcycle Parts,,29.95,1,,BBR Motorsports Replacement Air Filter For Filter Kit Kawasaki KLX110 / Suzuki DR-Z110 Replacement air filter for BBR's upgraded air filter kit (430-KLX-1105)
943882,BBR Motorsports U-Flow Air Filter Kit Honda CRF110F 2013-2018,BBR Motorsports,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts / Motor Vehicle Fuel Systems,Parts/Motorcycle Parts,,139.95,1,"BBR's exclusive U-Flow Air Filter System turns the filter around so it faces backwards, keeping it shielded from dirt and mud. It comes with a high-volume oversized Uni Air Filter maximizing air flow. This innovative upgrade allows the bike to be jetted for optimum performance. The U-Flow delivers a high volume of air to your carburetor resulting in sharper throttle response. Complete kit includes adapters to fit stock CRF110 carb along with Keihin PC18/20.","BBR Motorsports U-Flow Air Filter Kit Honda CRF110F 2013-2018 BBR's exclusive U-Flow Air Filter System turns the filter around so it faces backwards, keeping it shielded from dirt and mud. It comes with a high-volume oversized Uni Air Filter maximizing air flow. This innovative upgrade allows the bike to be jetted for optimum performance. The U-Flow delivers a high volume of air to your carburetor resulting in sharper throttle response. Complete kit includes adapters to fit stock CRF110 carb along with Keihin PC18/20. Features: Sharper throttle response Shields filter from dirt and debris Maximizes airflow with high volume oversized UNI Filter Allows bike to be jetted for optimal performance Replacement filters available (BBR Part # 430-KLX-1111)"
943888,Zeta Forged Shift Lever Honda CRF150R 2007-2021,Zeta,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts / Motor Vehicle Controls,Parts/Motorcycle Parts/Foot Controls,,31.95,1,,Zeta Forged Shift Lever Honda CRF150R Upgrade the functionality and durability your shift lever with a Forged Shift Lever from Zeta. Features: Shift arm is made of A2014 forged aluminum for durability Black anodized finish on shift arm for a smooth look Foldable shift tip is made of CNC aluminum with a knurled finish for better shift grip Shift tip is color anodized with a laser printed Zeta logo
943889,Zeta Forged Shift Lever Honda CRF450R 2007-2016,Zeta,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts / Motor Vehicle Controls,Parts/Motorcycle Parts/Foot Controls,,31.95,1,,Zeta Forged Shift Lever Honda CRF450R Upgrade the functionality and durability your shift lever with a Forged Shift Lever from Zeta. Features: Shift arm is made of A2014 forged aluminum for durability Black anodized finish on shift arm for a smooth look Foldable shift tip is made of CNC aluminum with a knurled finish for better shift grip Shift tip is color anodized with a laser printed Zeta logo
943890,Zeta Forged Shift Lever Honda CRF250R / CRF250RX / CRF450R / CRF450RX / CRF450L / CRF450X 2017-2022,Zeta,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts / Motor Vehicle Controls,Parts/Motorcycle Parts/Foot Controls,,31.95,1,,Zeta Forged Shift Lever Honda CRF250R / CRF250RX / CRF450R / CRF450RX / CRF450L / CRF450X Upgrade the functionality and durability your shift lever with a Forged Shift Lever from Zeta. Features: Shift arm is made of A2014 forged aluminum for durability Black anodized finish on shift arm for a smooth look Foldable shift tip is made of CNC aluminum with a knurled finish for better shift grip Shift tip is color anodized with a laser printed Zeta logo
943891,Zeta Forged Shift Lever Kawasaki KX250F 2009-2020,Zeta,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts / Motor Vehicle Controls,Parts/Motorcycle Parts/Foot Controls,,31.95,1,,Zeta Forged Shift Lever Kawasaki KX250F Upgrade the functionality and durability your shift lever with a Forged Shift Lever from Zeta. Features: Shift arm is made of A2014 forged aluminum for durability Black anodized finish on shift arm for a smooth look Foldable shift tip is made of CNC aluminum with a knurled finish for better shift grip Shift tip is color anodized with a laser printed Zeta logo
944047,BBR Motorsports Top Triple Clamp Honda XR50R / CRF50F 2000-2022,BBR Motorsports,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts / Motor Vehicle Controls,Parts/Motorcycle Parts,Black,129.95,2,"Get rid of the awkwardly sized 3/4"" bar clamp on your Honda 50 and swap it out with BBR's 7/8"" triple clamp so that you can add aftermarket handlebars of your choice. ","BBR Motorsports Top Triple Clamp Honda XR50R / CRF50F Get rid of the awkwardly sized 3/4"" bar clamp on your Honda 50 and swap it out with BBR's 7/8"" triple clamp so that you can add aftermarket handlebars of your choice. Features: Constructed of anodized CNC machined billet aluminum Converts your bike from the stock 3/4"" handlebar mount to a standard 7/8"" mount Includes number plate mounting bracket"
944059,BBR Motorsports Tall Handlebar Kit Honda XR50R / CRF50F 2000-2022,BBR Motorsports,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts / Motor Vehicle Controls,Dirt/Dirt Parts/Dirt Handlebars & Controls (ALL),Black,229.95,2,"The first step in upgrading your pitbike to a backyard shred machine, the BBR Tall Handlebar Kit includes everything you need to make your Honda 50 suitable for larger riders. ","BBR Motorsports Tall Handlebar Kit Honda XR50R / CRF50F The first step in upgrading your pitbike to a backyard shred machine, the BBR Tall Handlebar Kit includes everything you need to make your Honda 50 suitable for larger riders. Features: Anodized CNC machined billet aluminum top triple clamp Chromoly steel 7/8"" BBR BMX Handlebars with 8"" rise Front brake lever with extended cable Throttle assemble with extended cable and custom carburetor top CR style kill button with extended wires BBR crossbar pad BBR CR style grips Grip glue, instructions and 6mm hex key included"
944081,Zeta Forged Shift Lever Honda CRF250R / Kawasaki KX450F 2009-2021,Zeta,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts / Motor Vehicle Controls,Parts/Motorcycle Parts/Foot Controls,,31.95,1,,Zeta Forged Shift Lever Honda CRF250R / Kawasaki KX450F Upgrade the functionality and durability your shift lever with a Forged Shift Lever from Zeta. Features: Shift arm is made of A2014 forged aluminum for durability Black anodized finish on shift arm for a smooth look Foldable shift tip is made of CNC aluminum with a knurled finish for better shift grip Shift tip is color anodized with a laser printed Zeta logo
944082,Zeta Forged Shift Lever Kawasaki / Honda 80cc-300cc 1996-2022,Zeta,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts / Motor Vehicle Controls,Parts/Motorcycle Parts/Foot Controls,,31.95,1,,Zeta Forged Shift Lever Kawasaki KLX300R / Honda CR80R / CR85R / CRF250L / CRF250L Rally / CRF300L / CRF300L Rally Upgrade the functionality and durability your shift lever with a Forged Shift Lever from Zeta. Features: Shift arm is made of A2014 forged aluminum for durability Black anodized finish on shift arm for a smooth look Foldable shift tip is made of CNC aluminum with a knurled finish for better shift grip Shift tip is color anodized with a laser printed Zeta logo
944083,Zeta Forged Shift Lever Honda CRF250R / CRF250X 2004-2017,Zeta,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts / Motor Vehicle Controls,Parts/Motorcycle Parts/Foot Controls,,31.95,1,,Zeta Forged Shift Lever Honda CRF250R / CRF250X Upgrade the functionality and durability your shift lever with a Forged Shift Lever from Zeta. Features: Shift arm is made of A2014 forged aluminum for durability Black anodized finish on shift arm for a smooth look Foldable shift tip is made of CNC aluminum with a knurled finish for better shift grip Shift tip is color anodized with a laser printed Zeta logo
944084,Zeta Forged Shift Lever Suzuki RMZ250 2007-2022,Zeta,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts / Motor Vehicle Controls,Parts/Motorcycle Parts/Foot Controls,,31.95,1,,Zeta Forged Shift Lever Suzuki RMZ250 Upgrade the functionality and durability your shift lever with a Forged Shift Lever from Zeta. Features: Shift arm is made of A2014 forged aluminum for durability Black anodized finish on shift arm for a smooth look Foldable shift tip is made of CNC aluminum with a knurled finish for better shift grip Shift tip is color anodized with a laser printed Zeta logo
944088,Zeta Forged Shift Lever Suzuki RMZ450 2008-2022,Zeta,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts / Motor Vehicle Controls,Parts/Motorcycle Parts/Foot Controls,,28.95,1,,Zeta Forged Shift Lever Suzuki RMZ450 Upgrade the functionality and durability your shift lever with a Forged Shift Lever from Zeta. Features: Shift arm is made of A2014 forged aluminum for durability Black anodized finish on shift arm for a smooth look Foldable shift tip is made of CNC aluminum with a knurled finish for better shift grip Shift tip is color anodized with a laser printed Zeta logo
944089,Zeta Forged Shift Lever Suzuki DRZ400S / DRZ400SM 2000-2022,Zeta,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts / Motor Vehicle Controls,Parts/Motorcycle Parts/Foot Controls,,31.95,1,,Zeta Forged Shift Lever Suzuki DRZ400S / DRZ400SM Upgrade the functionality and durability your shift lever with a Forged Shift Lever from Zeta. Features: Shift arm is made of A2014 forged aluminum for durability Black anodized finish on shift arm for a smooth look Foldable shift tip is made of CNC aluminum with a knurled finish for better shift grip Shift tip is color anodized with a laser printed Zeta logo
944091,Zeta Forged Shift Lever Honda CRF50F / CRF70F / CRF125F 2004-2019,Zeta,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts / Motor Vehicle Controls,Parts/Motorcycle Parts/Foot Controls,,31.95,1,,Zeta Forged Shift Lever Honda CRF50F / CRF70F / CRF125F Upgrade the functionality and durability your shift lever with a Forged Shift Lever from Zeta. Features: Shift arm is made of A2014 forged aluminum for durability Black anodized finish on shift arm for a smooth look Foldable shift tip is made of CNC aluminum with a knurled finish for better shift grip Shift tip is color anodized with a laser printed Zeta logo
